School,Major Name,Popularity,Mean Federal Loan Debt,Top Careers
Lehigh University,Drama/Theatre Arts and Stagecraft.,0,,NA
Lehigh University,Fine and Studio Arts.,0,,NA
Lehigh University,Music.,0,,NA
Lehigh University,Health/Medical Preparatory Programs.,0,,NA
Lehigh University,"Business/Commerce, General.",0,,NA
Lehigh University,"Business Administration, Management and Operations.",0,22427,NA
Lehigh University,Accounting and Related Services.,0,19921,NA
Lehigh University,Business/Managerial Economics.,0,20198,NA
Lehigh University,Finance and Financial Management Services.,0,20006,NA
Lehigh University,Management Sciences and Quantitative Methods.,0,,NA
Lehigh University,Marketing.,0,21957,NA
Lehigh University,History.,0,,NA
University of Georgia,"Agriculture, General.",0,18612,NA
University of Georgia,Agricultural Business and Management.,0,17254,NA
University of Georgia,Applied Horticulture and Horticultural Business Services.,0,,NA
University of Georgia,Agricultural Public Services.,0,17297,NA
University of Georgia,Animal Sciences.,0,20807,NA
University of Georgia,Food Science and Technology.,0,23043,NA
University of Georgia,Plant Sciences.,0,23467,NA
University of Georgia,Soil Sciences.,0,,NA
University of Georgia,Natural Resources Conservation and Research.,0,21230,NA
University of Georgia,Natural Resources Management and Policy.,0,23838,NA
University of Georgia,Forestry.,0,18447,NA
University of Georgia,Wildlife and Wildlands Science and Management.,0,19261,NA
University of Georgia,Landscape Architecture.,0,26127,NA
University of Georgia,Area Studies.,0,,NA
University of Georgia,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,22416,NA
University of Georgia,Communication and Media Studies.,0,19684,NA
University of Georgia,Journalism.,0,19884,NA
University of Georgia,"Radio, Television, and Digital Communication.",0,17890,NA
University of Georgia,"Public Relations, Advertising, and Applied Communication.",0,19097,NA
University of Georgia,Computer Science.,0,20804,NA
University of Georgia,Special Education and Teaching.,0,19182,NA
University of Georgia,"Teacher Education and Professional Development, Specific Levels and Methods.",0,17197,NA
University of Georgia,"Teacher Education and Professional Development, Specific Subject Areas.",0,18470,NA
University of Georgia,Agricultural Engineering.,0,21382,NA
University of Georgia,Civil Engineering.,0,28388,NA
University of Georgia,Computer Engineering.,0,21573,NA
University of Georgia,"Electrical, Electronics and Communications Engineering.",0,25894,NA
University of Georgia,Environmental/Environmental Health Engineering.,0,23604,NA
University of Georgia,Mechanical Engineering.,0,20912,NA
University of Georgia,Biochemical Engineering.,0,23839,NA
University of Georgia,Biological/Biosystems Engineering.,0,22911,NA
University of Georgia,"Linguistic, Comparative, and Related Language Studies and Services.",0,21079,NA
University of Georgia,"East Asian Languages, Literatures, and Linguistics.",0,,NA
University of Georgia,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
University of Georgia,"Germanic Languages, Literatures, and Linguistics.",0,19543,NA
University of Georgia,"Romance Languages, Literatures, and Linguistics.",0,19133,NA
University of Georgia,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,,NA
University of Georgia,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
University of Georgia,Family and Consumer Sciences/Human Sciences Business Services.,0,17061,NA
University of Georgia,Family and Consumer Economics and Related Studies.,0,19545,NA
University of Georgia,"Foods, Nutrition, and Related Services.",0,26297,NA
University of Georgia,Housing and Human Environments.,0,21712,NA
University of Georgia,"Human Development, Family Studies, and Related Services.",0,21068,NA
University of Georgia,"English Language and Literature, General.",0,19266,NA
University of Georgia,"Liberal Arts and Sciences, General Studies and Humanities.",0,17811,NA
University of Georgia,"Biology, General.",0,19023,NA
University of Georgia,"Biochemistry, Biophysics and Molecular Biology.",0,20270,NA
University of Georgia,Botany/Plant Biology.,0,,NA
University of Georgia,Cell/Cellular Biology and Anatomical Sciences.,0,17313,NA
University of Georgia,Microbiological Sciences and Immunology.,0,17235,NA
University of Georgia,Zoology/Animal Biology.,0,19695,NA
University of Georgia,Genetics.,0,15622,NA
University of Georgia,Biotechnology.,0,21674,NA
University of Georgia,"Ecology, Evolution, Systematics, and Population Biology.",0,22369,NA
University of Georgia,Mathematics.,0,18838,NA
University of Georgia,Statistics.,0,16676,NA
University of Georgia,Biological and Physical Sciences.,0,20125,NA
University of Georgia,Nutrition Sciences.,0,20345,NA
University of Georgia,Classical and Ancient Studies.,0,,NA
University of Georgia,Cognitive Science.,0,19871,NA
University of Georgia,"Parks, Recreation and Leisure Studies.",0,,NA
University of Georgia,Health and Physical Education/Fitness.,0,18640,NA
University of Georgia,Philosophy.,0,22245,NA
University of Georgia,Religion/Religious Studies.,0,21903,NA
University of Georgia,Astronomy and Astrophysics.,0,,NA
University of Georgia,Atmospheric Sciences and Meteorology.,0,,NA
University of Georgia,Chemistry.,0,17732,NA
University of Georgia,Geological and Earth Sciences/Geosciences.,0,19213,NA
University of Georgia,Physics.,0,19038,NA
University of Georgia,"Psychology, General.",0,19664,NA
University of Georgia,Criminal Justice and Corrections.,0,20463,NA
University of Georgia,Social Work.,0,17079,NA
University of Georgia,Anthropology.,0,17730,NA
University of Georgia,Economics.,0,20926,NA
University of Georgia,Geography and Cartography.,0,19139,NA
University of Georgia,International Relations and National Security Studies.,0,19941,NA
University of Georgia,Political Science and Government.,0,18961,NA
University of Georgia,Sociology.,0,21283,NA
University of Georgia,Dance.,0,,NA
University of Georgia,Drama/Theatre Arts and Stagecraft.,0,21445,NA
University of Georgia,Film/Video and Photographic Arts.,0,20731,NA
University of Georgia,Fine and Studio Arts.,0,21614,NA
University of Georgia,Music.,0,23010,NA
University of Georgia,Communication Disorders Sciences and Services.,0,18098,NA
University of Georgia,"Allied Health Diagnostic, Intervention, and Treatment Professions.",0,25073,NA
University of Georgia,"Pharmacy, Pharmaceutical Sciences, and Administration.",0,17105,NA
University of Georgia,Public Health.,0,21692,NA
University of Georgia,Rehabilitation and Therapeutic Professions.,0,,NA
University of Georgia,Dietetics and Clinical Nutrition Services.,0,21250,NA
University of Georgia,"Business/Commerce, General.",0,14811,NA
University of Georgia,"Business Administration, Management and Operations.",0,18631,NA
University of Georgia,Accounting and Related Services.,0,20064,NA
University of Georgia,Business/Managerial Economics.,0,20295,NA
University of Georgia,Finance and Financial Management Services.,0,17779,NA
University of Georgia,International Business.,0,18508,NA
University of Georgia,Management Information Systems and Services.,0,18366,NA
University of Georgia,Marketing.,0,17702,NA
University of Georgia,Real Estate.,0,18443,NA
University of Georgia,Insurance.,0,18633,NA
University of Georgia,"Specialized Sales, Merchandising and  Marketing Operations.",0,20999,NA
University of Georgia,History.,0,20535,NA
Florida State University,Natural Resources Conservation and Research.,0,19977,NA
Florida State University,"City/Urban, Community and Regional Planning.",0,,NA
Florida State University,Area Studies.,0,25317,NA
Florida State University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,,NA
Florida State University,Communication and Media Studies.,0,,NA
Florida State University,"Radio, Television, and Digital Communication.",0,19892,NA
Florida State University,"Public Relations, Advertising, and Applied Communication.",0,17685,NA
Florida State University,"Computer and Information Sciences, General.",0,22276,NA
Florida State University,Special Education and Teaching.,0,18258,NA
Florida State University,"Teacher Education and Professional Development, Specific Levels and Methods.",0,18743,NA
Florida State University,"Teacher Education and Professional Development, Specific Subject Areas.",0,22059,NA
Florida State University,Chemical Engineering.,0,25915,NA
Florida State University,Civil Engineering.,0,22571,NA
Florida State University,Computer Engineering.,0,24665,NA
Florida State University,"Electrical, Electronics and Communications Engineering.",0,25636,NA
Florida State University,Mechanical Engineering.,0,23938,NA
Florida State University,Industrial Engineering.,0,19308,NA
Florida State University,"East Asian Languages, Literatures, and Linguistics.",0,23734,NA
Florida State University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
Florida State University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
Florida State University,"Romance Languages, Literatures, and Linguistics.",0,20752,NA
Florida State University,"Classics and Classical Languages, Literatures, and Linguistics.",0,26620,NA
Florida State University,"Family and Consumer Sciences/Human Sciences, General.",0,,NA
Florida State University,"Human Development, Family Studies, and Related Services.",0,19971,NA
Florida State University,Apparel and Textiles.,0,18403,NA
Florida State University,"English Language and Literature, General.",0,21269,NA
Florida State University,"Liberal Arts and Sciences, General Studies and Humanities.",0,22835,NA
Florida State University,"Biology, General.",0,20607,NA
Florida State University,"Biochemistry, Biophysics and Molecular Biology.",0,20236,NA
Florida State University,"Physiology, Pathology and Related Sciences.",0,22092,NA
Florida State University,"Biomathematics, Bioinformatics, and Computational Biology.",0,,NA
Florida State University,Mathematics.,0,20884,NA
Florida State University,Statistics.,0,22317,NA
Florida State University,Computational Science.,0,,NA
Florida State University,"Parks, Recreation and Leisure Facilities Management.",0,22844,NA
Florida State University,Health and Physical Education/Fitness.,0,20569,NA
Florida State University,Philosophy.,0,22795,NA
Florida State University,Religion/Religious Studies.,0,21550,NA
Florida State University,Atmospheric Sciences and Meteorology.,0,22560,NA
Florida State University,Chemistry.,0,22016,NA
Florida State University,Geological and Earth Sciences/Geosciences.,0,23553,NA
Florida State University,Physics.,0,25133,NA
Florida State University,"Psychology, General.",0,20137,NA
Florida State University,Criminal Justice and Corrections.,0,20902,NA
Florida State University,Social Work.,0,18684,NA
Florida State University,"Social Sciences, General.",0,21452,NA
Florida State University,Anthropology.,0,18283,NA
Florida State University,Economics.,0,19987,NA
Florida State University,Geography and Cartography.,0,20832,NA
Florida State University,International Relations and National Security Studies.,0,19916,NA
Florida State University,Political Science and Government.,0,18309,NA
Florida State University,Sociology.,0,23296,NA
Florida State University,Dance.,0,23329,NA
Florida State University,Design and Applied Arts.,0,18795,NA
Florida State University,Drama/Theatre Arts and Stagecraft.,0,21753,NA
Florida State University,Film/Video and Photographic Arts.,0,20627,NA
Florida State University,Fine and Studio Arts.,0,20880,NA
Florida State University,Music.,0,20622,NA
Florida State University,Communication Disorders Sciences and Services.,0,18771,NA
Florida State University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",0,28617,NA
Florida State University,Rehabilitation and Therapeutic Professions.,0,24455,NA
Florida State University,Dietetics and Clinical Nutrition Services.,0,19238,NA
Florida State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,20018,NA
Florida State University,"Business/Commerce, General.",0,17430,NA
Florida State University,"Business Administration, Management and Operations.",0,18807,NA
Florida State University,Accounting and Related Services.,0,21083,NA
Florida State University,Finance and Financial Management Services.,0,18688,NA
Florida State University,Hospitality Administration/Management.,0,20603,NA
Florida State University,Management Information Systems and Services.,0,18964,NA
Florida State University,Management Sciences and Quantitative Methods.,0,21404,NA
Florida State University,Marketing.,0,19077,NA
Florida State University,Real Estate.,0,19662,NA
Florida State University,Insurance.,0,18517,NA
Florida State University,History.,0,22058,NA
Ohio State University,Agricultural Business and Management.,0,20484,NA
Ohio State University,Agricultural Mechanization.,0,,NA
Ohio State University,Agricultural Production Operations.,0,,NA
Ohio State University,Agricultural and Food Products Processing.,0,21707,NA
Ohio State University,Agricultural Public Services.,0,19829,NA
Ohio State University,Animal Sciences.,0,21541,NA
Ohio State University,Food Science and Technology.,0,19927,NA
Ohio State University,Plant Sciences.,0,21508,NA
Ohio State University,"Agriculture, Agriculture Operations, and Related Sciences, Other.",0,25915,NA
Ohio State University,Natural Resources Conservation and Research.,0,22805,NA
Ohio State University,Natural Resources Management and Policy.,0,24549,NA
Ohio State University,Architecture.,0,25353,NA
Ohio State University,"City/Urban, Community and Regional Planning.",0,20163,NA
Ohio State University,Landscape Architecture.,0,21321,NA
Ohio State University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,24168,NA
Ohio State University,Communication and Media Studies.,0,21133,NA
Ohio State University,Journalism.,0,20373,NA
Ohio State University,"Communication, Journalism, and Related Programs, Other.",0,18113,NA
Ohio State University,"Computer and Information Sciences, General.",0,22597,NA
Ohio State University,"Education, General.",0,17118,NA
Ohio State University,Educational Administration and Supervision.,0,23810,NA
Ohio State University,Special Education and Teaching.,0,22895,NA
Ohio State University,"Teacher Education and Professional Development, Specific Levels and Methods.",0,24072,NA
Ohio State University,"Teacher Education and Professional Development, Specific Subject Areas.",0,21424,NA
Ohio State University,Teaching English or French as a Second or Foreign Language.,0,,NA
Ohio State University,"Aerospace, Aeronautical and Astronautical Engineering.",0,24136,NA
Ohio State University,Agricultural Engineering.,0,21435,NA
Ohio State University,Biomedical/Medical Engineering.,0,18490,NA
Ohio State University,Chemical Engineering.,0,20793,NA
Ohio State University,Civil Engineering.,0,23099,NA
Ohio State University,Computer Engineering.,0,21495,NA
Ohio State University,"Electrical, Electronics and Communications Engineering.",0,22750,NA
Ohio State University,Engineering Physics.,0,23360,NA
Ohio State University,Environmental/Environmental Health Engineering.,0,23561,NA
Ohio State University,Materials Engineering,0,25536,NA
Ohio State University,Mechanical Engineering.,0,21058,NA
Ohio State University,Industrial Engineering.,0,20624,NA
Ohio State University,"Engineering, Other.",0,27686,NA
Ohio State University,Engineering-Related Technologies.,0,,NA
Ohio State University,"Linguistic, Comparative, and Related Language Studies and Services.",0,22685,NA
Ohio State University,"East Asian Languages, Literatures, and Linguistics.",0,22220,NA
Ohio State University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,24367,NA
Ohio State University,"Germanic Languages, Literatures, and Linguistics.",0,22504,NA
Ohio State University,Modern Greek Language and Literature.,0,,NA
Ohio State University,"Romance Languages, Literatures, and Linguistics.",0,18747,NA
Ohio State University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,20461,NA
Ohio State University,"Classics and Classical Languages, Literatures, and Linguistics.",0,19071,NA
Ohio State University,Family and Consumer Economics and Related Studies.,0,23377,NA
Ohio State University,"Foods, Nutrition, and Related Services.",0,20283,NA
Ohio State University,"Human Development, Family Studies, and Related Services.",0,21072,NA
Ohio State University,Apparel and Textiles.,0,23251,NA
Ohio State University,Non-Professional General Legal Studies (Undergraduate).,0,20683,NA
Ohio State University,Law.,0,,NA
Ohio State University,"English Language and Literature, General.",0,22404,NA
Ohio State University,"Liberal Arts and Sciences, General Studies and Humanities.",0,17975,NA
Ohio State University,"Biology, General.",0,20926,NA
Ohio State University,"Biochemistry, Biophysics and Molecular Biology.",0,20552,NA
Ohio State University,Botany/Plant Biology.,0,16177,NA
Ohio State University,Microbiological Sciences and Immunology.,0,20446,NA
Ohio State University,Zoology/Animal Biology.,0,21774,NA
Ohio State University,Genetics.,0,24317,NA
Ohio State University,Neurobiology and Neurosciences.,0,20311,NA
Ohio State University,Mathematics.,0,21547,NA
Ohio State University,Applied Mathematics.,0,,NA
Ohio State University,Medieval and Renaissance Studies.,0,,NA
Ohio State University,Nutrition Sciences.,0,,NA
Ohio State University,International/Global Studies.,0,,NA
Ohio State University,"Multi/Interdisciplinary Studies, Other.",0,14735,NA
Ohio State University,Health and Physical Education/Fitness.,0,21234,NA
Ohio State University,Philosophy.,0,21075,NA
Ohio State University,Religion/Religious Studies.,0,,NA
Ohio State University,Astronomy and Astrophysics.,0,21412,NA
Ohio State University,Atmospheric Sciences and Meteorology.,0,21143,NA
Ohio State University,Chemistry.,0,20066,NA
Ohio State University,Geological and Earth Sciences/Geosciences.,0,24659,NA
Ohio State University,Physics.,0,21358,NA
Ohio State University,"Psychology, General.",0,22451,NA
Ohio State University,Public Administration.,0,20254,NA
Ohio State University,Public Policy Analysis.,0,,NA
Ohio State University,Social Work.,0,24846,NA
Ohio State University,"Social Sciences, General.",0,,NA
Ohio State University,Anthropology.,0,24686,NA
Ohio State University,Criminology.,0,21457,NA
Ohio State University,Economics.,0,20481,NA
Ohio State University,Geography and Cartography.,0,28397,NA
Ohio State University,International Relations and National Security Studies.,0,20910,NA
Ohio State University,Political Science and Government.,0,21501,NA
Ohio State University,Sociology.,0,22374,NA
Ohio State University,Air Transportation.,0,24755,NA
Ohio State University,Dance.,0,20248,NA
Ohio State University,Design and Applied Arts.,0,22269,NA
Ohio State University,Drama/Theatre Arts and Stagecraft.,0,24204,NA
Ohio State University,Film/Video and Photographic Arts.,0,22712,NA
Ohio State University,Fine and Studio Arts.,0,25031,NA
Ohio State University,Music.,0,26916,NA
Ohio State University,"Arts, Entertainment,and Media Management.",0,,NA
Ohio State University,Communication Disorders Sciences and Services.,0,20766,NA
Ohio State University,Dental Support Services and Allied Professions.,0,20446,NA
Ohio State University,Health and Medical Administrative Services.,0,20959,NA
Ohio State University,Allied Health and Medical Assisting Services.,0,20024,NA
Ohio State University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",0,23249,NA
Ohio State University,Clinical/Medical Laboratory Science/Research and Allied Professions.,0,22589,NA
Ohio State University,Health/Medical Preparatory Programs.,0,20461,NA
Ohio State University,"Pharmacy, Pharmaceutical Sciences, and Administration.",0,21322,NA
Ohio State University,Public Health.,0,19034,NA
Ohio State University,Rehabilitation and Therapeutic Professions.,0,22876,NA
Ohio State University,Dietetics and Clinical Nutrition Services.,0,21637,NA
Ohio State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,17619,NA
Ohio State University,"Business/Commerce, General.",0,24241,NA
Ohio State University,"Business Administration, Management and Operations.",0,19505,NA
Ohio State University,Accounting and Related Services.,0,20806,NA
Ohio State University,Business/Managerial Economics.,0,20795,NA
Ohio State University,Finance and Financial Management Services.,0,20016,NA
Ohio State University,Hospitality Administration/Management.,0,21678,NA
Ohio State University,Human Resources Management and Services.,0,21367,NA
Ohio State University,International Business.,0,21471,NA
Ohio State University,Management Information Systems and Services.,0,21004,NA
Ohio State University,Management Sciences and Quantitative Methods.,0,20410,NA
Ohio State University,Marketing.,0,19588,NA
Ohio State University,Real Estate.,0,18168,NA
Ohio State University,Insurance.,0,,NA
Ohio State University,History.,0,23310,NA
Fordham University,Natural Resources Conservation and Research.,0,22079,NA
Fordham University,Area Studies.,0,21895,NA
Fordham University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,,NA
Fordham University,Communication and Media Studies.,0,22791,NA
Fordham University,"Radio, Television, and Digital Communication.",0,,NA
Fordham University,"Communication, Journalism, and Related Programs, Other.",0,22666,NA
Fordham University,"Computer and Information Sciences, General.",0,20781,NA
Fordham University,Information Science/Studies.,0,,NA
Fordham University,Special Education and Teaching.,0,,NA
Fordham University,Engineering Physics.,0,20487,NA
Fordham University,"Linguistic, Comparative, and Related Language Studies and Services.",0,,NA
Fordham University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
Fordham University,"Romance Languages, Literatures, and Linguistics.",0,21855,NA
Fordham University,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
Fordham University,"English Language and Literature, General.",0,22703,NA
Fordham University,"Liberal Arts and Sciences, General Studies and Humanities.",0,22238,NA
Fordham University,"Biology, General.",0,23466,NA
Fordham University,"Ecology, Evolution, Systematics, and Population Biology.",0,,NA
Fordham University,Neurobiology and Neurosciences.,0,23359,NA
Fordham University,Mathematics.,0,23306,NA
Fordham University,"Mathematics and Statistics, Other.",0,24232,NA
Fordham University,Biological and Physical Sciences.,0,21366,NA
Fordham University,Medieval and Renaissance Studies.,0,,NA
Fordham University,Classical and Ancient Studies.,0,,NA
Fordham University,"Multi/Interdisciplinary Studies, Other.",0,26847,NA
Fordham University,Philosophy.,0,23006,NA
Fordham University,Religion/Religious Studies.,0,24835,NA
Fordham University,Chemistry.,0,21409,NA
Fordham University,Physics.,0,,NA
Fordham University,"Psychology, General.",0,21812,NA
Fordham University,Social Work.,0,33849,NA
Fordham University,"Social Sciences, General.",0,,NA
Fordham University,Anthropology.,0,22346,NA
Fordham University,Economics.,0,22450,NA
Fordham University,International Relations and National Security Studies.,0,22195,NA
Fordham University,Political Science and Government.,0,21502,NA
Fordham University,Sociology.,0,21547,NA
Fordham University,Urban Studies/Affairs.,0,22390,NA
Fordham University,"Social Sciences, Other.",0,,NA
Fordham University,"Visual and Performing Arts, General.",0,,NA
Fordham University,Dance.,0,25458,NA
Fordham University,Drama/Theatre Arts and Stagecraft.,0,23147,NA
Fordham University,Film/Video and Photographic Arts.,0,,NA
Fordham University,Fine and Studio Arts.,0,24073,NA
Fordham University,Music.,0,24265,NA
Fordham University,"Business/Commerce, General.",0,,NA
Fordham University,"Business Administration, Management and Operations.",0,21334,NA
Fordham University,Accounting and Related Services.,0,21402,NA
Fordham University,Finance and Financial Management Services.,0,21799,NA
Fordham University,International Business.,0,,NA
Fordham University,Marketing.,0,,NA
Fordham University,"General Sales, Merchandising and Related Marketing Operations.",0,23146,NA
Fordham University,History.,0,23473,NA
Michigan State University,Agricultural Business and Management.,0,19602,NA
Michigan State University,Animal Sciences.,0,23302,NA
Michigan State University,Food Science and Technology.,0,24569,NA
Michigan State University,Plant Sciences.,0,27897,NA
Michigan State University,Soil Sciences.,0,19937,NA
Michigan State University,Natural Resources Conservation and Research.,0,23090,NA
Michigan State University,Natural Resources Management and Policy.,0,20379,NA
Michigan State University,Forestry.,0,21812,NA
Michigan State University,Wildlife and Wildlands Science and Management.,0,26720,NA
Michigan State University,"City/Urban, Community and Regional Planning.",0,,NA
Michigan State University,Landscape Architecture.,0,28240,NA
Michigan State University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,24918,NA
Michigan State University,Communication and Media Studies.,0,25549,NA
Michigan State University,Journalism.,0,25392,NA
Michigan State University,"Radio, Television, and Digital Communication.",0,,NA
Michigan State University,"Public Relations, Advertising, and Applied Communication.",0,24626,NA
Michigan State University,Communications Technology/Technician.,0,,NA
Michigan State University,"Computer and Information Sciences, General.",0,21397,NA
Michigan State University,Computer/Information Technology Administration and Management.,0,20779,NA
Michigan State University,"Education, General.",0,24465,NA
Michigan State University,Special Education and Teaching.,0,24136,NA
Michigan State University,"Teacher Education and Professional Development, Specific Subject Areas.",0,25398,NA
Michigan State University,"Engineering, General.",0,25985,NA
Michigan State University,Agricultural Engineering.,0,22443,NA
Michigan State University,Chemical Engineering.,0,23660,NA
Michigan State University,Civil Engineering.,0,25555,NA
Michigan State University,Computer Engineering.,0,25318,NA
Michigan State University,"Electrical, Electronics and Communications Engineering.",0,25135,NA
Michigan State University,Materials Engineering,0,23440,NA
Michigan State University,Mechanical Engineering.,0,22987,NA
Michigan State University,"Engineering, Other.",0,25983,NA
Michigan State University,Construction Engineering Technologies.,0,28355,NA
Michigan State University,Engineering-Related Fields.,0,24317,NA
Michigan State University,"Linguistic, Comparative, and Related Language Studies and Services.",0,27032,NA
Michigan State University,"East Asian Languages, Literatures, and Linguistics.",0,29375,NA
Michigan State University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,23443,NA
Michigan State University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
Michigan State University,"Romance Languages, Literatures, and Linguistics.",0,26403,NA
Michigan State University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,,NA
Michigan State University,"Human Development, Family Studies, and Related Services.",0,30177,NA
Michigan State University,Non-Professional General Legal Studies (Undergraduate).,0,25544,NA
Michigan State University,"English Language and Literature, General.",0,26437,NA
Michigan State University,Rhetoric and Composition/Writing Studies.,0,25272,NA
Michigan State University,"Liberal Arts and Sciences, General Studies and Humanities.",0,29417,NA
Michigan State University,"Biology, General.",0,24421,NA
Michigan State University,"Biochemistry, Biophysics and Molecular Biology.",0,21860,NA
Michigan State University,Botany/Plant Biology.,0,33322,NA
Michigan State University,Microbiological Sciences and Immunology.,0,24353,NA
Michigan State University,Zoology/Animal Biology.,0,25858,NA
Michigan State University,Genetics.,0,26469,NA
Michigan State University,"Physiology, Pathology and Related Sciences.",0,24950,NA
Michigan State University,"Ecology, Evolution, Systematics, and Population Biology.",0,24083,NA
Michigan State University,Neurobiology and Neurosciences.,0,23691,NA
Michigan State University,Mathematics.,0,24074,NA
Michigan State University,Applied Mathematics.,0,,NA
Michigan State University,Statistics.,0,26184,NA
Michigan State University,Biological and Physical Sciences.,0,,NA
Michigan State University,Nutrition Sciences.,0,24000,NA
Michigan State University,International/Global Studies.,0,25372,NA
Michigan State University,"Multi/Interdisciplinary Studies, Other.",0,25895,NA
Michigan State University,"Parks, Recreation and Leisure Facilities Management.",0,25381,NA
Michigan State University,Health and Physical Education/Fitness.,0,24009,NA
Michigan State University,Philosophy.,0,25380,NA
Michigan State University,Religion/Religious Studies.,0,,NA
Michigan State University,Physical Sciences.,0,,NA
Michigan State University,Astronomy and Astrophysics.,0,20507,NA
Michigan State University,Chemistry.,0,25508,NA
Michigan State University,Geological and Earth Sciences/Geosciences.,0,25351,NA
Michigan State University,Physics.,0,23691,NA
Michigan State University,"Psychology, General.",0,26381,NA
Michigan State University,Criminal Justice and Corrections.,0,26482,NA
Michigan State University,Public Administration.,0,,NA
Michigan State University,Public Policy Analysis.,0,21743,NA
Michigan State University,Social Work.,0,24452,NA
Michigan State University,"Social Sciences, General.",0,30349,NA
Michigan State University,Anthropology.,0,27329,NA
Michigan State University,Economics.,0,22823,NA
Michigan State University,Geography and Cartography.,0,23848,NA
Michigan State University,International Relations and National Security Studies.,0,24248,NA
Michigan State University,Political Science and Government.,0,24217,NA
Michigan State University,Sociology.,0,26708,NA
Michigan State University,Urban Studies/Affairs.,0,,NA
Michigan State University,Design and Applied Arts.,0,26023,NA
Michigan State University,Drama/Theatre Arts and Stagecraft.,0,24886,NA
Michigan State University,Film/Video and Photographic Arts.,0,,NA
Michigan State University,Fine and Studio Arts.,0,27272,NA
Michigan State University,Music.,0,24220,NA
Michigan State University,Allied Health and Medical Assisting Services.,0,27983,NA
Michigan State University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",0,23366,NA
Michigan State University,Clinical/Medical Laboratory Science/Research and Allied Professions.,0,27059,NA
Michigan State University,Health/Medical Preparatory Programs.,0,,NA
Michigan State University,Dietetics and Clinical Nutrition Services.,0,22878,NA
Michigan State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,23053,NA
Michigan State University,"Business Administration, Management and Operations.",0,22489,NA
Michigan State University,Accounting and Related Services.,0,22343,NA
Michigan State University,Finance and Financial Management Services.,0,22079,NA
Michigan State University,Hospitality Administration/Management.,0,23288,NA
Michigan State University,Human Resources Management and Services.,0,23409,NA
Michigan State University,Management Sciences and Quantitative Methods.,0,25900,NA
Michigan State University,Marketing.,0,23110,NA
Michigan State University,"General Sales, Merchandising and Related Marketing Operations.",0,,NA
Michigan State University,History.,0,25816,NA
College of William & Mary,Area Studies.,0,18240,NA
College of William & Mary,"Computer and Information Sciences, General.",0,,NA
College of William & Mary,Computer Science.,0,18329,NA
College of William & Mary,Curriculum and Instruction.,0,19937,NA
College of William & Mary,"Germanic Languages, Literatures, and Linguistics.",0,,NA
College of William & Mary,"Romance Languages, Literatures, and Linguistics.",0,18754,NA
College of William & Mary,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
College of William & Mary,"English Language and Literature, General.",0,20070,NA
College of William & Mary,"Biology, General.",0,18404,NA
College of William & Mary,Neurobiology and Neurosciences.,0,18306,NA
College of William & Mary,Mathematics.,0,17065,NA
College of William & Mary,"Multi/Interdisciplinary Studies, Other.",0,18571,NA
College of William & Mary,Health and Physical Education/Fitness.,0,18438,NA
College of William & Mary,Philosophy.,0,17674,NA
College of William & Mary,Religion/Religious Studies.,0,,NA
College of William & Mary,Chemistry.,0,19226,NA
College of William & Mary,Geological and Earth Sciences/Geosciences.,0,19125,NA
College of William & Mary,Physics.,0,17247,NA
College of William & Mary,"Psychology, General.",0,17704,NA
College of William & Mary,Public Policy Analysis.,0,16195,NA
College of William & Mary,Anthropology.,0,20261,NA
College of William & Mary,Economics.,0,17965,NA
College of William & Mary,International Relations and National Security Studies.,0,19650,NA
College of William & Mary,Political Science and Government.,0,18039,NA
College of William & Mary,Sociology.,0,20366,NA
College of William & Mary,Drama/Theatre Arts and Stagecraft.,0,14584,NA
College of William & Mary,Fine and Studio Arts.,0,16297,NA
College of William & Mary,Music.,0,15355,NA
College of William & Mary,"Business Administration, Management and Operations.",0,16211,NA
College of William & Mary,History.,0,18748,NA
Baylor University,Natural Resources Conservation and Research.,0,26314,NA
